snapshot_time_utc,underlying_price_ref,spot_venue_diff,okx_basis,binance_basis,realized_vol_14d_ann,option_type,is_call,is_put,strike,expiry_utc,time_to_maturity_years,ttm_sq,option_price,bid_price,ask_price,mark_price,mark_iv,iv_rv_gap,log_moneyness,log_moneyness_sq,abs_log_moneyness,ttm_x_abs_log_moneyness,rel_bid_ask_spread,oi_raw,oi_rel
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,109500.0,2025-10-02T08:00:00+00:00,0.00228310502283105,5.2125685452763695e-06,0.0629448412190774,0.005,,0.0629448412190774,0.5441674915,0.24098866439565209,0.06441685277737232,0.00414953092174166,0.06441685277737232,0.000147070440130987,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,70000.0,2026-09-25T08:00:00+00:00,0.9831050228310503,0.9664954859156399,0.0212205917698207,0.02,0.0245,0.0212205917698207,0.5032835813,0.20010475419565205,0.5118461599845688,0.2619864914909488,0.5118461599845688,0.503198530797615,0.20224719101123598,397.0,0.0030983914899594947
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,107000.0,2025-10-17T08:00:00+00:00,0.04337899543378995,0.0018817372448447695,0.0909605914548088,,,0.0909605914548088,0.3779435241,0.07476469699565208,0.08751256757202168,0.00765844948304766,0.08751256757202168,0.003796207269105963,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,134000.0,2025-10-03T08:00:00+00:00,0.00502283105022831,2.5228831759137632e-05,2.88897932295e-05,,0.0001,2.88897932295e-05,0.6694000033,0.36622117619565214,-0.13749839791698346,0.01890580942973712,0.13749839791698346,0.0006906312224140721,,878.0,0.0068523620357290585
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,120000.0,2025-10-04T08:00:00+00:00,0.007762557077625571,6.025729238339484e-05,0.0292855704103885,0.0275,,0.0292855704103885,0.305872647,0.0026938198956520942,-0.027150340748118146,0.0007371410027389246,0.027150340748118146,0.00021075606973425045,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,126000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0794488350168247,0.005,,0.0794488350168247,0.3351124606,0.03193363349565209,-0.07594050491755011,0.005766960287132453,0.07594050491755011,0.0018378295710639982,,0.0,0.0
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,70000.0,2026-06-26T08:00:00+00:00,0.7337899543378995,0.5384476970872166,0.4477497968284579,0.431,0.4625,0.4477497968284579,0.5123908169,0.2092119897956521,0.5118461599845688,0.2619864914909488,0.5118461599845688,0.37558757036310597,0.07050923335198664,301.0,0.0023491582833194153
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,110000.0,2025-10-17T08:00:00+00:00,0.04337899543378995,0.0018817372448447695,0.0079462371726468,0.0075,0.008,0.0079462371726468,0.3554120613,0.05223323419565212,0.05986103624151168,0.0035833436599075745,0.05986103624151168,0.00259671161778247,0.06451612903225812,3476.0,0.027128485690426203
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,124000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.00310603251938,0.003,0.0031,0.00310603251938,0.3235732324,0.020394405295652118,-0.059940163571109,0.003592823208931302,0.059940163571109,0.0014506066982962452,0.032786885245901586,1793.0,0.013993491036517314
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,70000.0,2026-06-26T08:00:00+00:00,0.7337899543378995,0.5384476970872166,0.0150768917607013,0.0145,0.0175,0.0150768917607013,0.5123908169,0.2092119897956521,0.5118461599845688,0.2619864914909488,0.5118461599845688,0.37558757036310597,0.18750000000000006,5432.0,0.04239411227571782
