snapshot_time_utc,option_type,is_call,strike,expiry_utc,underlying_price_ref,realized_vol_14d_ann,time_to_maturity_years,option_price,bsm_price,bsm_error_raw,bsm_error_rel,bsm_error_log,log_moneyness,ttm_x_abs_log_moneyness,iv_rv_gap,rel_bid_ask_spread,log_rel_bid_ask_spread,oi_rel,log_moneyness_z,time_to_maturity_years_z,iv_rv_gap_z,rel_bid_ask_spread_z,log_rel_bid_ask_spread_z,oi_rel_z,ttm_x_abs_log_moneyness_z
2025-10-01T12:00:00+00:00,PUT,0,100000.0,2026-09-25T08:00:00+00:00,116785.79,0.3031788271043479,0.9831050228310504,0.0774281375012557,5242.565524187932,-5242.488096050431,-0.9999852308689049,-11.12297129219172,0.1551712160458364,0.1525496018934638,0.155352625195652,0.058252427184466,0.05661889399950791,0.0068445575231598,-0.5500684101964309,2.9813194650352166,-0.2791449769042856,-0.21944731645083304,-0.21536794144274768,-0.4062706206538586,-0.13451920056575553
2025-10-01T12:00:00+00:00,PUT,0,116500.0,2025-10-02T08:00:00+00:00,116785.79,0.3031788271043479,0.002283105022831,0.0038541185555804,537.3576402017061,-537.3537860831505,-0.9999928276472366,-11.845276817248788,0.0024501290281726,5.593901890805135e-06,-0.0293396233043479,0.0253164556962025,0.025001302205417242,0.0078123170817366,-0.6459328641061722,-0.6909341509705405,-1.3197466494369965,-0.4038613991956739,-0.4668557542410466,-0.3931932481843809,-0.46725298487035116
2025-10-01T12:00:00+00:00,PUT,0,132000.0,2025-10-10T08:00:00+00:00,116785.79,0.3031788271043479,0.0242009132420091,0.1294122102040376,15127.507482030182,-15127.378069819977,-0.9999914452390549,-11.66902259430641,-0.1224605205524429,0.0029636564334609,0.081111957395652,,,0.0,-0.7243404464734441,-0.608872617651976,-0.6974352067870271,,,-0.4987613920710476,-0.4608007659120469
2025-10-01T12:00:00+00:00,PUT,0,113750.0,2025-10-02T08:00:00+00:00,116785.79,0.3031788271043479,0.002283105022831,0.000429124800536,22.496648716097297,-22.49621959129676,-0.9999809249454907,-10.867129123167732,0.026338344202868,6.013320594262108e-05,0.0565173619956521,0.2222222222222222,0.20067069546215116,0.0036759254200778,-0.6309380081414835,-0.6909341509705405,-0.8360072222146546,0.6986473376122051,0.9304268653035975,-0.44908846922327617,-0.4671340220263206
2025-10-01T12:00:00+00:00,PUT,0,119000.0,2025-10-10T08:00:00+00:00,116785.79,0.3031788271043479,0.0242009132420091,0.0294409882935307,3441.6530156140943,-3441.6235746258008,-0.9999914456837572,-11.669074578677563,-0.0187820910776014,0.0004545437566725,0.0047894062956521,0.0338983050847456,0.03333642026759164,0.0022633086450585,-0.6592605271386913,-0.608872617651976,-1.1274552805673472,-0.35581017095707457,-0.4005578329912817,-0.4681772145214646,-0.46627372133773987
2025-10-01T12:00:00+00:00,PUT,0,100000.0,2025-10-31T08:00:00+00:00,116785.79,0.3031788271043479,0.0817351598173516,0.0047252421373895,127.36456892036813,-127.35984367823075,-0.9999628998694265,-10.201890068854397,0.1551712160458364,0.0126829441425592,0.118719944195652,0.0210526315789472,0.020834086902841824,0.7205984500238037,-0.5500684101964309,-0.3934610926907443,-0.48554253515350076,-0.4277352725942212,-0.5000019808331732,9.238713426310467,-0.43960075010826605
2025-10-01T12:00:00+00:00,PUT,0,113000.0,2025-10-04T08:00:00+00:00,116785.79,0.3031788271043479,0.0077625570776255,0.0018203387587105,157.6829929091764,-157.6811725704177,-0.9999884557064455,-11.369319307623885,0.0329535833215872,0.0002558040714461,0.029758029495652,0.054054054054054,0.05264373348542194,0.0043080909381804,-0.626785560709486,-0.6704187676408995,-0.9867759002805294,-0.24295471868857818,-0.24698655521068455,-0.4405459920456333,-0.46670721858504266
2025-10-01T12:00:00+00:00,PUT,0,128000.0,2025-10-31T08:00:00+00:00,116785.79,0.3031788271043479,0.0817351598173516,0.1010923792406144,11733.593602554363,-11733.492510175123,-0.9999913843633362,-11.661931788935867,-0.0916888618856893,0.0074942037796978,0.045504965395652,0.0342298288508556,0.03365702300347608,0.0037929931086154,-0.7050247886845226,-0.3934610926907443,-0.8980537802788046,-0.3539539132402777,-0.39800774374508563,-0.44750652900519305,-0.4509185936567602
2025-10-01T12:00:00+00:00,CALL,1,50000.0,2026-06-26T08:00:00+00:00,116785.79,0.3031788271043479,0.7337899543378995,0.5995243824613188,67876.48719890002,-67875.88767451757,-0.9999911674217804,-11.637063601858872,0.8483183966057818,0.6224875175093567,0.2898394272956521,0.0559498956158665,0.05444073682494965,0.0,-0.11497344563681791,2.047869523536546,0.4785868301175771,-0.2323395806843513,-0.2326931060956407,-0.4987613920710476,0.8905241499388923
2025-10-01T12:00:00+00:00,CALL,1,100000.0,2026-09-25T08:00:00+00:00,116785.79,0.3031788271043479,0.9831050228310504,0.2813635545867683,24934.602736641944,-24934.321373087358,-0.9999887159399506,-11.392119443202516,0.1551712160458364,0.1525496018934638,0.155352625195652,0.0213523131672596,0.02112754642587516,9.365415083000992e-05,-0.5500684101964309,2.9813194650352166,-0.2791449769042856,-0.42605730462403874,-0.4976677899791348,-0.4974958398965821,-0.13451920056575553
